-1.24960959,49.9843826,0,-3.76E-39,2.52E-39,50
-1.74923813,49.9693909,0,-3.37E-06,-9.00E-05,49.9999
-2.2486918,49.9494095,0,-1.04E-05,-0.000359595,49.9998
-2.74792099,49.9244308,0,-2.48E-05,-0.000808649,49.9996
-3.24687529,49.8944664,0,-5.02E-05,-0.00143677,49.9993
-3.74550509,49.8595161,0,-9.02E-05,-0.0022435,49.9988
-4.24376059,49.8195801,0,-0.000148564,-0.00322829,49.9983
-4.74159193,49.7746658,0,-0.000228884,-0.00439051,49.9976
-5.23894978,49.7247772,0,-0.000334785,-0.00572942,49.9968
-5.73578358,49.6699181,0,-0.000469904,-0.00724417,49.9959
-6.23204422,49.610096,0,-0.000637821,-0.00893385,49.9948
-6.72768211,49.5453148,0,-0.000842122,-0.0107974,49.9935
-7.22264767,49.4755821,0,-0.00108637,-0.0128338,49.9921
-7.71689129,49.4009056,0,-0.00137413,-0.0150417,49.9905
-8.21036339,49.3212929,0,-0.00170889,-0.0174199,49.9888
-8.70301533,49.2367516,0,-0.00209417,-0.019967,49.9868
-9.19479752,49.1472855,0,-0.00253341,-0.0226815,49.9846
-9.68566132,49.0529099,0,-0.00303005,-0.0255618,49.9823
-10.1755562,48.9536324,0,-0.00358753,-0.0286063,49.9797
-10.6644344,48.8494606,0,-0.00420918,-0.0318132,49.9769
-11.1522465,48.7404099,0,-0.00489837,-0.0351806,49.9739
-11.6389446,48.6264839,0,-0.00565837,-0.0387067,49.9706
-12.1244793,48.5077019,0,-0.00649248,-0.0423894,49.9671
-12.6088018,48.3840675,0,-0.00740389,-0.0462266,49.9633
-13.0918646,48.2556,0,-0.00839582,-0.0502162,49.9592
-13.5736189,48.1223106,0,-0.00947137,-0.0543558,49.9549
-14.0540161,47.984211,0,-0.0106336,-0.0586431,49.9503
-14.5330095,47.8413162,0,-0.0118857,-0.0630758,49.9454
-15.0105505,47.6936417,0,-0.0132305,-0.0676512,49.9403
-15.4865913,47.5411987,0,-0.0146711,-0.0723668,49.9348
-15.9610834,47.3840027,0,-0.0162102,-0.07722,49.929
-16.4339809,47.2220726,0,-0.0178508,-0.0822079,49.9229
