0,-0.317705,-5.42511,0.0514096
1.99999,-0.315248,-5.3804,0.0508987
3.99998,-0.312784,-5.33564,0.0503882
5.99997,-0.310317,-5.29084,0.0498775
7.99997,-0.307842,-5.246,0.0493661
9.99996,-0.305365,-5.20112,0.0488534
12,-0.302882,-5.1562,0.0483395
13.9999,-0.300395,-5.11125,0.0478234
15.9999,-0.297902,-5.06625,0.047306
17.9999,-0.295406,-5.02121,0.0467854
19.9999,-0.292902,-4.97611,0.046264
21.9999,-0.290393,-4.93097,0.0457382
23.9999,-0.287877,-4.88577,0.0452121
25.9999,-0.285356,-4.8405,0.0446806
27.9998,-0.282827,-4.79519,0.0441495
29.9998,-0.280291,-4.74977,0.0436124
31.9998,-0.27775,-4.70435,0.0430762
33.9998,-0.2752,-4.65878,0.0425343
35.9998,-0.272648,-4.61325,0.0419936
37.9997,-0.270085,-4.56754,0.0414489
39.9997,-0.267523,-4.5219,0.0409052
41.9997,-0.264947,-4.47607,0.0403604
43.9997,-0.262375,-4.43034,0.0398151
45.9997,-0.259789,-4.38441,0.0392724
47.9996,-0.257205,-4.33862,0.0387281
49.9996,-0.254609,-4.29263,0.0381886
51.9996,-0.252013,-4.24679,0.0376467
53.9996,-0.249408,-4.2008,0.0371106
55.9996,-0.246802,-4.15495,0.0365721
57.9996,-0.244189,-4.109,0.0360392
59.9996,-0.241574,-4.06318,0.0355045
61.9996,-0.238956,-4.0173,0.0349749
63.9996,-0.236336,-3.97155,0.0344442
65.9996,-0.233715,-3.92579,0.033918
67.9996,-0.231093,-3.88015,0.0333915
69.9996,-0.228471,-3.83453,0.032869
71.9996,-0.225849,-3.78903,0.0323469
73.9996,-0.223229,-3.74358,0.0318284
75.9996,-0.220609,-3.69825,0.031311
77.9996,-0.217993,-3.65298,0.0307969
79.9996,-0.215378,-3.60784,0.0302844
81.9996,-0.212766,-3.56279,0.0297751
83.9996,-0.210158,-3.51785,0.0292678
85.9996,-0.207553,-3.47303,0.0287636
87.9996,-0.204952,-3.42832,0.0282617
89.9996,-0.202356,-3.38374,0.0277629
91.9996,-0.199764,-3.33928,0.0272668
93.9996,-0.197177,-3.29495,0.0267738
95.9996,-0.194595,-3.25076,0.0262837
97.9996,-0.192019,-3.20671,0.0257968
99.9996,-0.189449,-3.1628,0.025313
102,-0.186885,-3.11903,0.0248325
104,-0.184327,-3.07541,0.0243552
106,-0.181777,-3.03194,0.0238814
108,-0.179233,-2.98863,0.023411
110,-0.176696,-2.94549,0.0229441
112,-0.174167,-2.9025,0.0224807
114,-0.171646,-2.85968,0.0220211
116,-0.169133,-2.81704,0.0215651
118,-0.166628,-2.77457,0.0211129
120,-0.164132,-2.73228,0.0206646
122,-0.161644,-2.69017,0.0202201
124,-0.159166,-2.64824,0.0197797
126,-0.156698,-2.60651,0.0193432
128,-0.154239,-2.56497,0.0189108
130,-0.15179,-2.52362,0.0184826
132,-0.149351,-2.48248,0.0180585
134,-0.146923,-2.44154,0.0176388
136,-0.144505,-2.40081,0.0172233
138,-0.142099,-2.36029,0.0168121
140,-0.139704,-2.31998,0.0164054
142,-0.13732,-2.2799,0.0160032
144,-0.134948,-2.24003,0.0156054
146,-0.132588,-2.20039,0.0152123
148,-0.130241,-2.16098,0.0148237
150,-0.127906,-2.12181,0.0144398
152,-0.125584,-2.08287,0.0140606
154,-0.123275,-2.04417,0.0136861
156,-0.12098,-2.00572,0.0133164
158,-0.118698,-1.96751,0.0129516
160,-0.11643,-1.92956,0.0125916
162,-0.114176,-1.89186,0.0122365
