0,-0.315248,-5.3804,0.0508987
1.99999,-0.317705,-5.42511,0.0514096
4.00004,-0.321328,-5.54632,0.0516565
6.00004,-0.318875,-5.50163,0.0511457
8.00003,-0.316415,-5.45687,0.0506349
10,-0.313945,-5.41203,0.0501228
12,-0.31147,-5.36713,0.0496094
14,-0.308986,-5.32216,0.0490941
16,-0.306498,-5.27713,0.0485764
18,-0.304002,-5.23203,0.0480567
20,-0.301501,-5.18687,0.0475336
22,-0.29899,-5.14162,0.0470086
23.9999,-0.296474,-5.09631,0.046479
25.9999,-0.293948,-5.05091,0.045948
27.9999,-0.291416,-5.00542,0.045411
29.9999,-0.288874,-4.95985,0.0448733
31.9999,-0.286324,-4.91415,0.0443283
33.9999,-0.283766,-4.8684,0.0437835
35.9998,-0.281197,-4.82249,0.0432305
37.9998,-0.278625,-4.77656,0.0426785
39.9998,-0.276039,-4.73043,0.0421192
41.9998,-0.273454,-4.68433,0.0415611
43.9997,-0.270852,-4.63798,0.0409983
45.9997,-0.268256,-4.59174,0.0404361
47.9997,-0.265641,-4.54521,0.039874
49.9997,-0.263032,-4.49884,0.0393104
51.9996,-0.260405,-4.45219,0.0387504
53.9996,-0.257782,-4.40571,0.038188
55.9996,-0.255144,-4.35899,0.037631
57.9996,-0.252507,-4.31244,0.0370713
59.9996,-0.249859,-4.26572,0.0365173
61.9996,-0.247211,-4.21915,0.0359609
63.9996,-0.244556,-4.17247,0.0354098
65.9996,-0.241899,-4.12593,0.0348571
67.9996,-0.239239,-4.07935,0.034309
69.9996,-0.236578,-4.03288,0.0337604
71.9996,-0.233916,-3.98642,0.0332158
73.9996,-0.231254,-3.94007,0.0326715
75.9996,-0.228592,-3.89376,0.0321308
77.9995,-0.225932,-3.84756,0.0315911
79.9995,-0.223273,-3.80142,0.0310548
81.9995,-0.220616,-3.75541,0.03052
83.9995,-0.217963,-3.70947,0.0299886
85.9995,-0.215311,-3.66365,0.0294591
87.9995,-0.212664,-3.61792,0.0289329
89.9995,-0.21002,-3.57232,0.028409
91.9995,-0.207381,-3.52683,0.0278884
93.9995,-0.204746,-3.48147,0.0273705
95.9995,-0.202117,-3.43623,0.0268559
97.9995,-0.199492,-3.39112,0.0263442
99.9995,-0.196873,-3.34614,0.0258359
102,-0.19426,-3.30131,0.0253308
104,-0.191653,-3.25661,0.0248291
106,-0.189052,-3.21206,0.0243308
108,-0.186458,-3.16766,0.0238361
110,-0.183871,-3.12341,0.023345
112,-0.181292,-3.07932,0.0228576
114,-0.17872,-3.03538,0.0223738
116,-0.176156,-2.99162,0.0218939
118,-0.1736,-2.94802,0.0214179
120,-0.171052,-2.90459,0.0209459
122,-0.168513,-2.86133,0.0204778
124,-0.165983,-2.81826,0.0200139
126,-0.163462,-2.77536,0.0195541
128,-0.160951,-2.73266,0.0190985
130,-0.158449,-2.69014,0.0186472
132,-0.155958,-2.64781,0.0182003
134,-0.153476,-2.60568,0.0177577
136,-0.151006,-2.56376,0.0173196
138,-0.148546,-2.52203,0.0168861
140,-0.146097,-2.48052,0.0164571
142,-0.143659,-2.43921,0.0160328
144,-0.141233,-2.39812,0.0156132
146,-0.138819,-2.35725,0.0151984
148,-0.136417,-2.3166,0.0147883
150,-0.134028,-2.27618,0.0143831
152,-0.131651,-2.23599,0.0139829
154,-0.129287,-2.19603,0.0135876
156,-0.126936,-2.15631,0.0131972
158,-0.124598,-2.11682,0.012812
160,-0.122274,-2.07759,0.0124319
162,-0.119965,-2.0386,0.0120569
164,-0.117669,-1.99986,0.0116871
166,-0.115388,-1.96137,0.0113225
168,-0.113121,-1.92315,0.0109632
170,-0.11087,-1.88518,0.0106092
172,-0.108634,-1.84749,0.0102606
174,-0.106413,-1.81006,0.00991735
176,-0.104208,-1.77291,0.00957953
178,-0.102019,-1.73603,0.00924716
180,-0.0998457,-1.69943,0.00892028
182,-0.0976893,-1.66312,0.00859892
184,-0.0955497,-1.6271,0.0082831
186,-0.0934271,-1.59137,0.00797286
188,-0.0913217,-1.55593,0.00766821
190,-0.0892338,-1.52079,0.00736919
192,-0.0871637,-1.48595,0.0070758
194,-0.0851116,-1.45142,0.00678809
196,-0.0830777,-1.4172,0.00650605
198,-0.0810624,-1.3833,0.00622972
200,-0.0790658,-1.34971,0.0059591
202,-0.0770881,-1.31644,0.00569421
204,-0.0751298,-1.28349,0.00543506
206,-0.0731909,-1.25088,0.00518167
208,-0.0712717,-1.21859,0.00493403
210,-0.0693726,-1.18664,0.00469216
212,-0.0674936,-1.15503,0.00445606
214,-0.0656352,-1.12376,0.00422574
216,-0.0637974,-1.09284,0.00400118
218,-0.0619806,-1.06227,0.00378241
220,-0.0601851,-1.03205,0.0035694
222,-0.0584109,-1.00218,0.00336216
224,-0.0566585,-0.972683,0.00316067
226,-0.054928,-0.943547,0.00296495
228,-0.0532196,-0.914778,0.00277495
230,-0.0515337,-0.886381,0.00259069
232,-0.0498705,-0.858359,0.00241213
234,-0.04823,-0.830717,0.00223928
236,-0.0466128,-0.803456,0.00207209
238,-0.0450189,-0.776583,0.00191057
240,-0.0434487,-0.750098,0.00175467
242,-0.0419022,-0.724009,0.00160438
244,-0.0403799,-0.698315,0.00145967
246,-0.0388818,-0.673024,0.00132051
248,-0.0374085,-0.648135,0.00118686
250,-0.0359597,-0.623657,0.00105871
252,-0.0345362,-0.599588,0.000935986
254,-0.0331377,-0.575938,0.00081869
256,-0.0317649,-0.552702,0.000706742
258,-0.0304176,-0.529895,0.000600139
260,-0.0290966,-0.507508,0.000498793
