0,1.81447,-8.04649,1.39146
0.199993,1.78317,-7.97644,1.37615
0.399983,1.75216,-7.90614,1.36079
0.599974,1.72144,-7.83559,1.34539
0.799963,1.69102,-7.76481,1.32995
0.999955,1.6609,-7.6938,1.31446
1.19995,1.63107,-7.62258,1.29895
1.39994,1.60154,-7.55115,1.2834
1.59993,1.5723,-7.47952,1.26782
1.79992,1.54336,-7.40771,1.25222
1.99991,1.51471,-7.33572,1.23659
2.19991,1.48637,-7.26356,1.22094
2.3999,1.45832,-7.19124,1.20528
2.59989,1.43056,-7.11878,1.1896
2.79988,1.40311,-7.04617,1.17391
2.99987,1.37595,-6.97343,1.15822
3.19986,1.34909,-6.90058,1.14252
3.39985,1.32252,-6.82761,1.12682
3.59985,1.29626,-6.75454,1.11112
3.79984,1.27029,-6.68138,1.09543
3.99983,1.24462,-6.60813,1.07975
4.19982,1.21924,-6.53481,1.06408
4.39981,1.19416,-6.46143,1.04842
4.5998,1.16938,-6.38799,1.03279
4.7998,1.1449,-6.31451,1.01717
4.99979,1.12071,-6.24099,1.00158
5.19978,1.09682,-6.16745,0.986017
5.39977,1.07322,-6.09389,0.970486
5.59976,1.04992,-6.02032,0.95499
5.79976,1.02691,-5.94676,0.939531
5.99975,1.0042,-5.8732,0.924114
6.19974,0.981782,-5.79967,0.90874
6.39973,0.959657,-5.72617,0.893415
6.59972,0.937825,-5.6527,0.87814
6.79971,0.916286,-5.57929,0.862919
6.99971,0.895038,-5.50593,0.847754
7.1997,0.874082,-5.43265,0.832651
7.39969,0.853416,-5.35944,0.81761
7.59968,0.83304,-5.28632,0.802636
7.79967,0.812953,-5.21329,0.787732
7.99967,0.793154,-5.14037,0.772901
8.19966,0.773643,-5.06757,0.758146
8.39965,0.754419,-4.99489,0.743469
8.59964,0.73548,-4.92234,0.728875
8.79963,0.716827,-4.84994,0.714366
8.99962,0.698458,-4.7777,0.699944
9.19962,0.680372,-4.70561,0.685614
9.39961,0.662568,-4.6337,0.671378
9.5996,0.645046,-4.56197,0.657239
9.79959,0.627803,-4.49043,0.6432
9.99958,0.61084,-4.41909,0.629264
10.1996,0.594155,-4.34797,0.615433
10.3996,0.577747,-4.27706,0.601711
10.5996,0.561614,-4.20638,0.5881
10.7995,0.545757,-4.13594,0.574603
10.9995,0.530172,-4.06575,0.561223
11.1995,0.51486,-3.99582,0.547962
11.3995,0.499818,-3.92616,0.534823
11.5995,0.485046,-3.85678,0.521809
11.7995,0.470542,-3.78768,0.508923
11.9995,0.456305,-3.71888,0.496166
12.1995,0.442334,-3.65038,0.483541
12.3995,0.428626,-3.58221,0.471051
12.5995,0.415181,-3.51435,0.458698
12.7994,0.401997,-3.44684,0.446485
12.9994,0.389072,-3.37967,0.434413
13.1994,0.376405,-3.31285,0.422486
13.3994,0.363995,-3.2464,0.410705
13.5994,0.351839,-3.18033,0.399072
13.7994,0.339937,-3.11464,0.387589
13.9994,0.328286,-3.04934,0.376259
14.1994,0.316884,-2.98445,0.365084
14.3994,0.30573,-2.91997,0.354065
14.5994,0.294823,-2.85592,0.343205
14.7993,0.28416,-2.7923,0.332504
14.9993,0.273739,-2.72912,0.321966
15.1993,0.263559,-2.6664,0.311591
15.3993,0.253617,-2.60414,0.301381
15.5993,0.243912,-2.54235,0.291338
15.7993,0.234442,-2.48105,0.281464
15.9993,0.225205,-2.42024,0.271759
16.1993,0.216199,-2.35994,0.262225
16.3993,0.207421,-2.30015,0.252863
16.5992,0.19887,-2.24088,0.243675
16.7992,0.190543,-2.18214,0.234662
16.9992,0.182438,-2.12395,0.225824
17.1992,0.174554,-2.06631,0.217163
17.3992,0.166887,-2.00924,0.208679
17.5992,0.159436,-1.95274,0.200374
17.7992,0.152198,-1.89682,0.192249
17.9991,0.14517,-1.8415,0.184303
18.1991,0.138352,-1.78679,0.176537
18.3991,0.131739,-1.73268,0.168952
18.5991,0.12533,-1.67921,0.161549
18.7991,0.119123,-1.62636,0.154327
18.9991,0.113114,-1.57417,0.147287
19.1991,0.107301,-1.52262,0.140429
19.399,0.101682,-1.47175,0.133753
19.599,0.0962536,-1.42155,0.127258
19.799,0.0910136,-1.37203,0.120946
19.999,0.0859593,-1.32322,0.114815
20.199,0.0810879,-1.27511,0.108865
20.399,0.0763967,-1.22771,0.103095
20.599,0.0718828,-1.18105,0.0975061
20.7989,0.0675435,-1.13512,0.0920963
20.9989,0.0633758,-1.08994,0.0868651
21.1989,0.059377,-1.04552,0.0818117
21.3989,0.055544,-1.00187,0.076935
21.5989,0.0518739,-0.959002,0.072234
21.7989,0.0483637,-0.916921,0.0677074
21.9988,0.0450103,-0.875641,0.0633539
22.1988,0.0418107,-0.835171,0.0591721
22.3988,0.0387618,-0.795522,0.0551603
22.5988,0.0358604,-0.756705,0.051317
22.7988,0.0331033,-0.71873,0.0476402
22.9987,0.0304873,-0.681607,0.0441281
23.1987,0.0280092,-0.645348,0.0407785
23.3987,0.0256655,-0.609961,0.0375894
23.5987,0.0234531,-0.575459,0.0345585
23.7987,0.0213685,-0.541851,0.0316831
23.9986,0.0194084,-0.509148,0.028961
24.1986,0.0175692,-0.477359,0.0263892
24.3986,0.0158475,-0.446497,0.023965
24.5986,0.0142397,-0.41657,0.0216854
24.7986,0.0127424,-0.38759,0.0195473
24.9985,0.0113519,-0.359566,0.0175475
25.1985,0.0100645,-0.33251,0.0156826
25.3985,0.00887665,-0.306431,0.013949
25.5985,0.00778458,-0.281341,0.0123432
25.7985,0.00678454,-0.257248,0.0108612
25.9984,0.00587274,-0.234164,0.0094992
26.1984,0.00504537,-0.212099,0.008253
26.3984,0.00429856,-0.191064,0.00711837
26.5984,0.0036284,-0.171068,0.00609093
26.7983,0.00303095,-0.152121,0.0051661
26.9983,0.00250225,-0.134235,0.00433919
27.1983,0.00203827,-0.117419,0.00360533
