0,0.0114207,-0.553766,0.00616543
0.200001,0.0112187,-0.548238,0.00608872
0.4,0.0110188,-0.542711,0.00601203
0.600001,0.0108209,-0.537185,0.00593536
0.8,0.010625,-0.531659,0.00585874
1,0.0104311,-0.526136,0.00578216
1.2,0.0102393,-0.520615,0.00570565
1.4,0.0100495,-0.515097,0.00562922
1.6,0.00986171,-0.509582,0.00555288
1.8,0.00967594,-0.504071,0.00547665
2,0.0094922,-0.498564,0.00540053
2.2,0.00931048,-0.493062,0.00532456
2.4,0.00913078,-0.487565,0.00524872
2.6,0.00895309,-0.482074,0.00517305
2.8,0.00877742,-0.47659,0.00509755
3,0.00860375,-0.471112,0.00502224
3.2,0.0084321,-0.465641,0.00494713
3.4,0.00826245,-0.460178,0.00487223
3.6,0.0080948,-0.454723,0.00479756
3.8,0.00792916,-0.449277,0.00472313
4,0.00776551,-0.44384,0.00464894
4.2,0.00760385,-0.438413,0.00457503
4.4,0.00744418,-0.432996,0.00450139
4.6,0.0072865,-0.42759,0.00442804
4.79999,0.0071308,-0.422195,0.004355
5,0.00697708,-0.416811,0.00428227
5.2,0.00682533,-0.41144,0.00420987
5.39999,0.00667555,-0.406081,0.00413781
5.6,0.00652773,-0.400736,0.00406611
5.79999,0.00638187,-0.395404,0.00399477
5.99999,0.00623796,-0.390086,0.00392381
6.19999,0.006096,-0.384783,0.00385323
6.39999,0.00595599,-0.379495,0.00378306
6.59999,0.00581791,-0.374223,0.00371331
6.79999,0.00568176,-0.368967,0.00364398
6.99999,0.00554754,-0.363727,0.00357508
7.19999,0.00541523,-0.358505,0.00350663
7.39999,0.00528484,-0.3533,0.00343865
7.59999,0.00515636,-0.348113,0.00337113
7.79999,0.00502978,-0.342945,0.00330409
7.99999,0.00490508,-0.337795,0.00323755
8.19999,0.00478227,-0.332666,0.00317151
8.39999,0.00466134,-0.327556,0.00310599
8.59999,0.00454229,-0.322467,0.00304099
8.79999,0.00442509,-0.317399,0.00297652
8.99999,0.00430975,-0.312352,0.0029126
9.19999,0.00419625,-0.307328,0.00284924
9.39999,0.0040846,-0.302326,0.00278644
9.59999,0.00397477,-0.297347,0.00272421
9.79999,0.00386677,-0.292391,0.00266257
9.99999,0.00376058,-0.28746,0.00260152
10.2,0.0036562,-0.282553,0.00254108
10.4,0.00355361,-0.277671,0.00248125
10.6,0.0034528,-0.272814,0.00242203
